datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,31,0,1,-16.635,-57.769,21.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,33,0,1,-16.166,-56.098,48.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,RONDONIA,ALTA FLORESTA D'OESTE,Amazonia,8,2.9,0.4,-12.725,-62.204,16.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,110,0,1,-14.432,-51.913,91.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,ACRE,BRASILEIA,Amazonia,0,0,0.3,-10.572,-69.198,28.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,30,0,1,-16.167,-55.952,63.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,104,0,1,-10.48,-52.125,93.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,75,0,1,-16.636,-55.247,131
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,30,0,1,-16.168,-55.972,22.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,35,0,1,-16.168,-56.112,27.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,29,0,1,-16.638,-57.585,32
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,30,0,1,-16.169,-55.966,94.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,110,0,1,-14.501,-51.952,59.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,94,0,1,-16.17,-55.63,35.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,76,0,1,-16.641,-55.892,32.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,30,0,1,-16.17,-56.056,89.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,32,0,1,-16.173,-56.069,119.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,81,0,1,-16.644,-55.23,48.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,30,0,1,-16.179,-55.97,74.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,RIBEIRAO CASCALHEIRA,Amazonia,116,0,1,-12.766,-52.008,138
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,110,0,1,-14.522,-51.913,113.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,30,0,1,-16.18,-55.964,32.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,75,0,1,-16.644,-55.905,27.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,30,0,1,-16.181,-55.983,19.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,39,0,1,-16.182,-55.907,36.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,75,0,1,-16.647,-55.245,68.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,30,0,1,-16.182,-55.978,57.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,110,0,1,-14.526,-51.917,128.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,35,0,1,-16.184,-55.921,138.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,29,0,1,-16.647,-56.427,21.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,32,0,1,-16.186,-55.935,44
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,33,0,1,-16.195,-55.919,109.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,RONDONIA,JI-PARANA,Amazonia,0,0,0.8,-10.76,-61.566,37.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,30,0,1,-16.648,-57.584,18.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,30,0,1,-16.196,-55.989,36.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,48,0,1,-16.146,-55.904,49.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,74,0,1,-16.624,-55.25,689.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,29,0,1,-16.147,-56.046,176.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,29,0,1,-16.148,-55.989,52.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,110,0,1,-14.567,-56.466,52.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,56,0,1,-16.818,-56.008,36.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,65,0.1,1,-14.707,-59.846,15.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,73,0,1,-16.821,-55.861,30.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,24,0,1,-16.821,-57.642,110.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PLANALTO DA SERRA,Cerrado,27,0,1,-14.71,-54.767,156.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILANDIA,Cerrado,52,0,1,-18.868,-52.319,60.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,73,0,1,-16.822,-55.804,63.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILANDIA,Cerrado,54,0,1,-18.875,-52.323,43.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,109,0,1,-14.568,-52.147,44.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILANDIA,Cerrado,53,0,1,-18.882,-52.317,56.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,23,0,1,-16.823,-57.653,36.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILANDIA,Cerrado,60,0,1,-18.886,-52.34,34.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PLANALTO DA SERRA,Cerrado,59,0,1,-14.716,-54.58,236.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILANDIA,Cerrado,60,0,1,-18.899,-52.337,68.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,73,0,1,-16.824,-55.818,46.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ITARUMA,Cerrado,73,0,1,-19.094,-51.088,194.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ITARUMA,Cerrado,73,0,1,-19.094,-51.096,177.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,49,0,1,-16.83,-56.019,38.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ITARUMA,Cerrado,73,0,1,-19.099,-51.123,118.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PLANALTO DA SERRA,Cerrado,52,0,1,-14.719,-54.598,48.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ITARUMA,Cerrado,73,0,1,-19.1,-51.115,330.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,73,0,1,-16.831,-55.859,56.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,110,0,1,-12.804,-53.498,216.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ITARUMA,Cerrado,73,0,1,-19.108,-51.092,201.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOBRES,Cerrado,53,0,1,-14.568,-56.044,16.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ITARUMA,Cerrado,73,0,1,-19.109,-51.084,33.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,73,0,1,-16.834,-55.873,40.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ITARUMA,Cerrado,73,0,1,-19.113,-51.12,171.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,110,0,1,-14.732,-56.615,59.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ITARUMA,Cerrado,73,0,1,-19.114,-51.112,198.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,73,0,1,-16.835,-55.816,38.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AGUA CLARA,Cerrado,26,0,1,-19.685,-52.809,40.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AGUA CLARA,Cerrado,26,0,1,-19.687,-52.814,99.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,44,0,1,-16.837,-56.025,111.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AGUA CLARA,Cerrado,26,0,1,-19.698,-52.806,197.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,110,0,1,-14.734,-56.628,100.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,73,0,1,-16.838,-55.83,191.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PEDRO GOMES,Cerrado,41,0,1,-17.859,-54.518,61.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LESTE,Cerrado,109,0,1,-14.57,-53.485,41.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PEDRO GOMES,Cerrado,46,0,1,-17.86,-54.507,274.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,37,0,1,-16.838,-57.961,18.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Cerrado,28,0,1,-17.944,-54.733,25.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOBRES,Cerrado,104,0,1,-14.736,-56.367,26.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SAO GABRIEL DO OESTE,Cerrado,23,0,1,-19.304,-54.397,19.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,38,0,1,-16.839,-56.039,134.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SAO GABRIEL DO OESTE,Cerrado,23,0,1,-19.313,-54.378,89.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SAO GABRIEL DO OESTE,Cerrado,23,0,1,-19.314,-54.388,194.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LESTE,Cerrado,109,0,1,-14.573,-53.507,43.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,ACRE,BRASILEIA,Amazonia,0,0,0.2,-10.574,-69.098,45.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SAO GABRIEL DO OESTE,Cerrado,23,0,1,-19.328,-54.402,52.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,73,0,1,-16.842,-55.857,34
2020/09/12 17:45:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,1,0,1,-10.434,-64.711,14.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,104,0,1,-10.482,-52.099,73
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOBRES,Cerrado,108,0,1,-14.747,-56.366,71.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,ANICUNS,Cerrado,110,0,1,-16.442,-49.875,147.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,31,0,1,-17.019,-56.882,17.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,PEROLANDIA,Cerrado,110,0,1,-17.529,-52.145,183.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POXOREU,Cerrado,110,0,1,-15.988,-54.304,399.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,MINEIROS,Cerrado,74,0,1,-17.529,-52.401,86.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,31,0,1,-17.02,-56.516,216.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,PEROLANDIA,Cerrado,110,0,1,-17.54,-52.148,178.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CANARANA,Amazonia,109,0,1,-13.552,-51.958,227.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,PEROLANDIA,Cerrado,110,0,1,-17.543,-52.142,159.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,29,0,1,-17.021,-56.698,29.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,PEROLANDIA,Cerrado,110,0,1,-17.548,-52.167,100.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POXOREU,Cerrado,110,0,1,-15.988,-54.329,552.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,MINEIROS,Cerrado,110,0,1,-17.723,-52.964,37.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,31,0,1,-17.021,-56.894,24.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,89,0,1,-17.886,-52.103,148.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,87,0,1,-17.889,-52.097,179.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,100,0,1,-16.924,-54.489,112.2
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Manuripi,,0,0,0.5,-11.649,-69.063,56.8
2020/09/12 17:45:00,AQUA_M-T,Peru,Madre de Dios,Tahuamanu,,2,0,0.4,-11.651,-69.227,41.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,97,0,1,-16.926,-54.507,223.1
2020/09/12 17:45:00,AQUA_M-T,Peru,Madre de Dios,Tahuamanu,,2,0,0.3,-11.688,-69.169,31.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARAES,Cerrado,44,0,1,-14.931,-55.941,36.2
2020/09/12 17:45:00,AQUA_M-T,Peru,Madre de Dios,Tahuamanu,,2,0,0.3,-11.691,-69.195,66.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,107,0,1,-16.927,-54.464,138.1
2020/09/12 17:45:00,AQUA_M-T,Peru,Madre de Dios,Tahuamanu,,2,0,0.3,-11.693,-69.188,112.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LESTE,Cerrado,109,0,1,-14.636,-53.488,122.6
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Manuripi,,1,0,0.2,-11.696,-69.083,95
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,104,0,1,-16.93,-54.481,342.4
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Madre de Dios,,5,0,0.8,-11.722,-67.051,27
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,54,0,1,-14.931,-56.635,68.4
2020/09/12 17:45:00,AQUA_M-T,Peru,Madre de Dios,Tahuamanu,,2,0,0.3,-11.722,-69.184,30.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,106,0,1,-16.932,-54.47,140.7
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Manuripi,,1,0,0.3,-11.835,-69.01,44.6
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Manuripi,,2,0,0.3,-11.838,-69.003,39
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,102,0,1,-16.933,-54.499,272.5
2020/09/12 17:45:00,AQUA_M-T,Peru,Madre de Dios,Tahuamanu,,2,0,0.3,-11.844,-69.087,61.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARRA DO BUGRES,Amazonia,110,0,1,-14.932,-57.8,15.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,31,0,1,-16.625,-57.771,17.5
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Federico Roman,,3,0,0.6,-10.782,-66.487,16.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,117,0,1,-10.798,-52.613,128.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,110,0,1,-14.884,-56.515,16.8
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Manuripi,,10,0,0.8,-10.852,-66.226,31.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,46,0,1,-16.886,-55.989,72.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,110,0,1,-12.818,-53.495,62.7
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Manuripi,,10,0,0.8,-10.854,-66.231,51.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,110,0,1,-14.602,-56.474,120.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,115,0,1,-10.58,-54.528,42.9
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Manuripi,,10,0,0.8,-10.854,-66.241,74.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,109,0,1,-16.888,-54.428,55.3
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Manuripi,,10,0,0.8,-10.856,-66.246,37
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,105,0,1,-10.488,-52.132,102.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,110,0,1,-14.89,-56.521,64.2
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Federico Roman,,1,0.6,0.6,-10.888,-67.475,36.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,84,0,1,-16.888,-54.496,148
2020/09/12 17:45:00,AQUA_M-T,Bolivia,El Beni,Vaca Diez,,1,0.1,0.3,-10.887,-65.517,32.5
2020/09/12 17:45:00,AQUA_M-T,Bolivia,El Beni,Vaca Diez,,0,0.1,0.3,-10.889,-65.53,17.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,62,0,1,-16.888,-55.715,17.4
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Federico Roman,,2,0.5,0.4,-11.091,-68.875,200.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CHAPADA DOS GUIMARAES,Cerrado,36,0,1,-14.893,-55.917,31
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Federico Roman,,2,0.1,0.4,-11.092,-68.998,30.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,42,0,1,-16.888,-56.002,122.4
2020/09/12 17:45:00,AQUA_M-T,Bolivia,Pando,Federico Roman,,2,0.1,0.4,-11.095,-69.022,58
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA LACERDA,Amazonia,49,0,1,-14.603,-59.706,8.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-18.025,-57.42,22.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,ACRE,BRASILEIA,Amazonia,0,0,0.2,-10.792,-69.625,125.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,110,0,1,-14.764,-56.609,32.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,1,-18.027,-57.431,178.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,71,0,1,-16.853,-55.855,438.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,110,0,1,-12.808,-53.521,149.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,25,0,1,-18.028,-57.252,11.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,110,0,1,-14.578,-56.464,151.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-18.028,-57.442,81.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,29,0,1,-16.853,-56.996,20.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-18.041,-57.395,23.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,110,0,1,-14.764,-56.678,16.8
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,31,0,1,-17.344,-56.739,77.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,21,0,1,-16.853,-57.779,43.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,110,0,1,-17.35,-56.343,17.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,31,0,1,-17.35,-56.714,79.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,52,0,1,-16.854,-55.995,66.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,105,0,1,-17.352,-56.355,25.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,27,0,1,-14.771,-55.951,36
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,31,0,1,-17.352,-56.726,1488.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,28,0,1,-16.854,-57.008,93
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,31,0,1,-17.354,-56.738,314.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,110,0,1,-14.58,-56.478,40
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,31,0,1,-17.362,-56.724,45.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,109,0,1,-16.855,-54.45,123
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,30,0,1,-17.415,-56.485,28.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO PARAGUAI,Cerrado,110,0,1,-14.777,-56.689,50.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,28,0,1,-14.813,-56.055,87.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,70,0,1,-16.875,-55.774,68.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,49,0,1,-16.875,-55.991,76.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,117,0,1,-10.793,-52.583,83.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,27,0,1,-14.818,-55.951,43
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,110,0,1,-12.814,-54.048,54
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARA DA SERRA,Amazonia,90,0,1,-14.592,-57.983,27.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,60,0,1,-16.877,-55.717,60.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,ROSARIO OESTE,Cerrado,27,0,1,-14.819,-56.025,37.9
